,date,stock_id,deal_price,volume,Time,TickType
2475,2021-06-21,1504,33.7,1,12:43:31.853,1
2476,2021-06-21,1504,33.7,1,12:43:34.852,1
2477,2021-06-21,1504,33.7,1,12:43:53.869,1
2478,2021-06-21,1504,33.65,1,12:43:59.775,2
2479,2021-06-21,1504,33.65,1,12:44:07.721,2
2480,2021-06-21,1504,33.65,1,12:44:14.344,2
2481,2021-06-21,1504,33.65,1,12:44:14.399,1
2482,2021-06-21,1504,33.65,1,12:44:33.344,1
2483,2021-06-21,1504,33.65,5,12:44:43.461,1
2484,2021-06-21,1504,33.65,3,12:44:43.493,0
2485,2021-06-21,1504,33.7,10,12:45:06.007,1
2486,2021-06-21,1504,33.7,7,12:45:06.030,0
2487,2021-06-21,1504,33.65,5,12:45:12.451,2
2488,2021-06-21,1504,33.65,2,12:45:18.064,2
2489,2021-06-21,1504,33.75,1,12:45:24.447,1
2490,2021-06-21,1504,33.75,1,12:45:27.729,1
2491,2021-06-21,1504,33.75,2,12:45:35.872,1
2492,2021-06-21,1504,33.75,2,12:45:47.535,1
2493,2021-06-21,1504,33.75,2,12:45:54.447,0
2494,2021-06-21,1504,33.8,1,12:45:54.510,1
2495,2021-06-21,1504,33.75,1,12:46:15.919,2
2496,2021-06-21,1504,33.75,1,12:46:25.041,2
2497,2021-06-21,1504,33.75,5,12:46:29.980,2
2498,2021-06-21,1504,33.75,1,12:46:33.527,2
2499,2021-06-21,1504,33.8,5,12:46:33.740,1
2500,2021-06-21,1504,33.8,1,12:46:44.668,1
2501,2021-06-21,1504,33.8,2,12:46:45.938,0
2502,2021-06-21,1504,33.8,1,12:46:50.332,0
2503,2021-06-21,1504,33.8,1,12:46:52.855,0
2504,2021-06-21,1504,33.8,1,12:46:54.386,0
2505,2021-06-21,1504,33.8,4,12:47:30.123,2
2506,2021-06-21,1504,33.8,1,12:47:30.488,2
2507,2021-06-21,1504,33.8,5,12:47:31.511,0
2508,2021-06-21,1504,33.85,6,12:47:31.835,1
2509,2021-06-21,1504,33.85,4,12:47:32.542,0
2510,2021-06-21,1504,33.85,1,12:47:41.936,0
2511,2021-06-21,1504,33.8,4,12:47:41.969,2
2512,2021-06-21,1504,33.8,1,12:47:46.530,0
2513,2021-06-21,1504,33.75,10,12:47:46.619,2
2514,2021-06-21,1504,33.75,2,12:47:46.644,0
2515,2021-06-21,1504,33.75,1,12:47:51.044,1
2516,2021-06-21,1504,33.75,1,12:47:53.564,1
2517,2021-06-21,1504,33.7,10,12:47:54.768,2
2518,2021-06-21,1504,33.75,1,12:47:55.044,1
2519,2021-06-21,1504,33.7,1,12:48:02.339,2
2520,2021-06-21,1504,33.7,2,12:48:04.550,0
2521,2021-06-21,1504,33.75,1,12:48:09.677,1
2522,2021-06-21,1504,33.75,1,12:48:19.151,0
2523,2021-06-21,1504,33.7,1,12:48:41.435,2
2524,2021-06-21,1504,33.7,4,12:48:41.467,0
2525,2021-06-21,1504,33.65,5,12:48:46.259,2
2526,2021-06-21,1504,33.7,1,12:48:52.276,1
2527,2021-06-21,1504,33.8,3,12:48:57.268,1
2528,2021-06-21,1504,33.8,1,12:48:57.537,1
2529,2021-06-21,1504,33.75,5,12:49:08.362,2
2530,2021-06-21,1504,33.75,2,12:49:08.400,0
2531,2021-06-21,1504,33.8,1,12:49:17.148,1
2532,2021-06-21,1504,33.75,2,12:49:29.502,2
2533,2021-06-21,1504,33.75,1,12:49:33.639,0
2534,2021-06-21,1504,33.8,2,12:50:04.779,1
2535,2021-06-21,1504,33.75,7,12:50:09.636,2
2536,2021-06-21,1504,33.75,3,12:50:20.972,2
2537,2021-06-21,1504,33.75,4,12:50:35.105,0
2538,2021-06-21,1504,33.75,1,12:50:52.107,1
2539,2021-06-21,1504,33.75,1,12:50:54.418,0
2540,2021-06-21,1504,33.7,1,12:51:00.055,2
2541,2021-06-21,1504,33.7,1,12:51:01.910,2
2542,2021-06-21,1504,33.7,2,12:51:03.905,2
2543,2021-06-21,1504,33.75,1,12:51:10.100,1
2544,2021-06-21,1504,33.75,4,12:51:10.446,0
2545,2021-06-21,1504,33.75,1,12:51:37.101,1
2546,2021-06-21,1504,33.75,1,12:51:47.681,1
2547,2021-06-21,1504,33.75,2,12:52:12.891,1
2548,2021-06-21,1504,33.8,1,12:52:55.246,1
2549,2021-06-21,1504,33.7,1,12:53:18.407,2
2550,2021-06-21,1504,33.7,2,12:53:27.118,2
2551,2021-06-21,1504,33.7,1,12:53:30.653,2
2552,2021-06-21,1504,33.7,1,12:53:31.862,2
2553,2021-06-21,1504,33.7,1,12:53:35.798,2
2554,2021-06-21,1504,33.75,5,12:53:40.575,1
2555,2021-06-21,1504,33.75,3,12:53:47.583,0
2556,2021-06-21,1504,33.75,1,12:54:15.371,1
2557,2021-06-21,1504,33.7,1,12:54:18.542,2
2558,2021-06-21,1504,33.75,1,12:54:25.787,1
2559,2021-06-21,1504,33.8,2,12:54:27.547,1
2560,2021-06-21,1504,33.7,1,12:54:34.717,2
2561,2021-06-21,1504,33.8,2,12:54:34.881,1
2562,2021-06-21,1504,33.8,1,12:54:46.971,1
2563,2021-06-21,1504,33.8,2,12:54:49.687,1
2564,2021-06-21,1504,33.8,1,12:55:24.341,1
2565,2021-06-21,1504,33.75,1,12:55:30.476,2
2566,2021-06-21,1504,33.75,1,12:55:32.137,2
2567,2021-06-21,1504,33.8,1,12:55:41.503,1
2568,2021-06-21,1504,33.8,6,12:55:46.738,1
2569,2021-06-21,1504,33.8,1,12:55:52.053,1
2570,2021-06-21,1504,33.8,2,12:55:52.986,1
2571,2021-06-21,1504,33.8,1,12:55:54.923,1
2572,2021-06-21,1504,33.8,5,12:56:05.860,1
2573,2021-06-21,1504,33.8,7,12:56:05.896,0
2574,2021-06-21,1504,33.8,1,12:56:35.021,1
2575,2021-06-21,1504,33.8,2,12:56:39.835,1
2576,2021-06-21,1504,33.8,1,12:56:43.271,1
2577,2021-06-21,1504,33.8,1,12:56:45.469,1
2578,2021-06-21,1504,33.8,5,12:56:45.516,1
2579,2021-06-21,1504,33.8,1,12:56:47.661,1
2580,2021-06-21,1504,33.8,1,12:57:12.822,1
2581,2021-06-21,1504,33.75,1,12:57:19.064,2
2582,2021-06-21,1504,33.75,7,12:57:36.641,2
2583,2021-06-21,1504,33.75,2,12:57:36.825,2
2584,2021-06-21,1504,33.8,1,12:57:48.937,1
2585,2021-06-21,1504,33.75,1,12:57:49.875,2
2586,2021-06-21,1504,33.8,1,12:57:56.664,1
2587,2021-06-21,1504,33.8,1,12:58:08.244,1
2588,2021-06-21,1504,33.75,2,12:58:11.973,2
2589,2021-06-21,1504,33.8,2,12:58:21.580,1
2590,2021-06-21,1504,33.75,1,12:58:24.783,2
2591,2021-06-21,1504,33.75,1,12:58:41.430,2
2592,2021-06-21,1504,33.75,1,12:59:08.405,2
2593,2021-06-21,1504,33.75,1,12:59:12.120,2
2594,2021-06-21,1504,33.75,1,12:59:22.645,2
2595,2021-06-21,1504,33.75,1,12:59:26.384,2
2596,2021-06-21,1504,33.8,3,12:59:30.495,1
2597,2021-06-21,1504,33.75,3,12:59:32.520,2
2598,2021-06-21,1504,33.8,1,12:59:38.724,1
2599,2021-06-21,1504,33.8,1,12:59:40.811,1
2600,2021-06-21,1504,33.75,4,12:59:52.016,2
2601,2021-06-21,1504,33.8,1,12:59:53.255,1
2602,2021-06-21,1504,33.75,10,13:00:15.248,2
2603,2021-06-21,1504,33.8,1,13:00:20.158,1
2604,2021-06-21,1504,33.75,1,13:00:25.505,2
2605,2021-06-21,1504,33.75,2,13:01:28.717,2
2606,2021-06-21,1504,33.75,4,13:01:37.789,2
2607,2021-06-21,1504,33.75,1,13:01:40.223,2
2608,2021-06-21,1504,33.75,2,13:01:41.902,2
2609,2021-06-21,1504,33.75,1,13:01:42.125,0
2610,2021-06-21,1504,33.75,1,13:01:44.797,2
2611,2021-06-21,1504,33.8,1,13:01:48.362,1
2612,2021-06-21,1504,33.75,2,13:01:49.765,2
2613,2021-06-21,1504,33.75,1,13:01:51.623,2
2614,2021-06-21,1504,33.75,1,13:01:51.627,2
2615,2021-06-21,1504,33.75,2,13:01:51.648,1
2616,2021-06-21,1504,33.75,1,13:02:07.660,1
2617,2021-06-21,1504,33.7,1,13:02:29.913,2
2618,2021-06-21,1504,33.7,1,13:02:49.699,2
2619,2021-06-21,1504,33.7,1,13:03:02.956,2
2620,2021-06-21,1504,33.7,1,13:03:40.595,2
2621,2021-06-21,1504,33.75,2,13:04:02.297,1
2622,2021-06-21,1504,33.75,2,13:04:58.872,1
2623,2021-06-21,1504,33.75,1,13:05:01.440,1
2624,2021-06-21,1504,33.7,9,13:05:01.739,2
2625,2021-06-21,1504,33.7,1,13:05:27.444,2
2626,2021-06-21,1504,33.7,1,13:05:32.466,2
2627,2021-06-21,1504,33.75,10,13:05:45.566,1
2628,2021-06-21,1504,33.7,1,13:05:59.000,2
2629,2021-06-21,1504,33.75,10,13:06:07.385,1
2630,2021-06-21,1504,33.7,2,13:06:07.584,2
2631,2021-06-21,1504,33.7,1,13:06:07.811,2
2632,2021-06-21,1504,33.75,1,13:06:09.245,1
2633,2021-06-21,1504,33.75,2,13:06:25.393,1
2634,2021-06-21,1504,33.75,2,13:06:41.682,1
2635,2021-06-21,1504,33.75,1,13:07:15.143,1
2636,2021-06-21,1504,33.75,2,13:07:20.533,1
2637,2021-06-21,1504,33.75,2,13:07:22.455,1
2638,2021-06-21,1504,33.75,1,13:07:32.078,1
2639,2021-06-21,1504,33.7,1,13:07:37.767,2
2640,2021-06-21,1504,33.75,1,13:07:46.793,1
2641,2021-06-21,1504,33.7,1,13:08:17.194,2
2642,2021-06-21,1504,33.7,6,13:08:26.926,2
2643,2021-06-21,1504,33.7,1,13:08:27.141,2
2644,2021-06-21,1504,33.75,1,13:08:31.514,1
2645,2021-06-21,1504,33.75,5,13:09:04.642,1
2646,2021-06-21,1504,33.7,1,13:09:05.403,2
2647,2021-06-21,1504,33.7,1,13:09:14.508,2
2648,2021-06-21,1504,33.75,1,13:09:16.534,1
2649,2021-06-21,1504,33.7,4,13:09:25.786,2
2650,2021-06-21,1504,33.7,2,13:09:42.435,2
2651,2021-06-21,1504,33.7,1,13:09:45.671,2
2652,2021-06-21,1504,33.75,1,13:09:49.525,1
2653,2021-06-21,1504,33.7,1,13:09:50.915,2
2654,2021-06-21,1504,33.7,4,13:09:51.051,2
2655,2021-06-21,1504,33.7,10,13:09:53.373,2
2656,2021-06-21,1504,33.7,1,13:09:58.488,2
2657,2021-06-21,1504,33.7,1,13:10:01.792,2
2658,2021-06-21,1504,33.7,29,13:10:01.825,2
2659,2021-06-21,1504,33.7,2,13:10:01.826,2
2660,2021-06-21,1504,33.7,4,13:10:01.856,0
2661,2021-06-21,1504,33.7,2,13:10:08.612,1
2662,2021-06-21,1504,33.65,1,13:10:10.170,2
2663,2021-06-21,1504,33.65,5,13:10:14.319,2
2664,2021-06-21,1504,33.65,1,13:10:22.873,2
2665,2021-06-21,1504,33.65,1,13:10:22.926,0
2666,2021-06-21,1504,33.65,2,13:10:50.062,1
2667,2021-06-21,1504,33.65,2,13:11:00.436,1
2668,2021-06-21,1504,33.6,1,13:11:07.674,2
2669,2021-06-21,1504,33.6,2,13:11:18.938,2
2670,2021-06-21,1504,33.6,1,13:11:41.462,2
2671,2021-06-21,1504,33.6,1,13:11:45.093,2
2672,2021-06-21,1504,33.65,1,13:11:53.308,1
2673,2021-06-21,1504,33.6,1,13:12:03.728,2
2674,2021-06-21,1504,33.6,6,13:12:04.072,2
2675,2021-06-21,1504,33.6,10,13:12:11.930,2
2676,2021-06-21,1504,33.6,1,13:12:13.789,2
2677,2021-06-21,1504,33.6,1,13:12:14.631,2
2678,2021-06-21,1504,33.6,2,13:12:16.582,2
2679,2021-06-21,1504,33.6,17,13:12:16.706,1
2680,2021-06-21,1504,33.55,1,13:12:17.697,2
2681,2021-06-21,1504,33.55,4,13:12:26.520,2
2682,2021-06-21,1504,33.55,3,13:12:38.500,2
2683,2021-06-21,1504,33.55,1,13:12:39.968,2
2684,2021-06-21,1504,33.55,1,13:12:47.935,2
2685,2021-06-21,1504,33.55,10,13:12:52.740,2
2686,2021-06-21,1504,33.55,1,13:12:52.959,2
2687,2021-06-21,1504,33.55,1,13:12:52.962,2
2688,2021-06-21,1504,33.55,1,13:12:54.975,2
2689,2021-06-21,1504,33.55,2,13:12:57.153,2
2690,2021-06-21,1504,33.55,1,13:13:28.201,2
2691,2021-06-21,1504,33.55,2,13:13:29.196,2
2692,2021-06-21,1504,33.55,1,13:13:33.500,2
2693,2021-06-21,1504,33.55,2,13:14:03.067,2
2694,2021-06-21,1504,33.55,1,13:14:33.580,2
2695,2021-06-21,1504,33.55,18,13:14:34.708,2
2696,2021-06-21,1504,33.55,1,13:14:38.012,2
2697,2021-06-21,1504,33.55,1,13:14:52.921,0
2698,2021-06-21,1504,33.55,6,13:15:04.025,0
2699,2021-06-21,1504,33.55,4,13:15:09.698,1
2700,2021-06-21,1504,33.55,2,13:15:12.549,1
2701,2021-06-21,1504,33.55,4,13:15:12.576,0
2702,2021-06-21,1504,33.55,1,13:15:27.420,2
2703,2021-06-21,1504,33.55,5,13:15:36.734,2
2704,2021-06-21,1504,33.6,1,13:16:09.480,1
2705,2021-06-21,1504,33.6,1,13:16:29.689,1
2706,2021-06-21,1504,33.6,3,13:16:41.939,0
2707,2021-06-21,1504,33.6,5,13:16:57.538,0
2708,2021-06-21,1504,33.65,3,13:17:05.341,1
2709,2021-06-21,1504,33.65,1,13:17:07.818,2
2710,2021-06-21,1504,33.65,2,13:17:50.371,2
2711,2021-06-21,1504,33.65,2,13:17:57.749,2
2712,2021-06-21,1504,33.65,5,13:18:26.262,2
2713,2021-06-21,1504,33.7,5,13:18:53.659,1
2714,2021-06-21,1504,33.65,1,13:19:04.111,2
2715,2021-06-21,1504,33.7,1,13:19:17.767,1
2716,2021-06-21,1504,33.7,2,13:19:24.525,1
2717,2021-06-21,1504,33.7,1,13:19:35.970,1
2718,2021-06-21,1504,33.7,20,13:19:44.727,1
2719,2021-06-21,1504,33.7,2,13:19:44.764,0
2720,2021-06-21,1504,33.7,1,13:19:53.228,2
2721,2021-06-21,1504,33.75,5,13:19:56.966,1
2722,2021-06-21,1504,33.75,5,13:20:14.354,1
2723,2021-06-21,1504,33.75,8,13:20:14.531,2
2724,2021-06-21,1504,33.75,2,13:20:37.470,2
2725,2021-06-21,1504,33.8,11,13:20:40.053,1
2726,2021-06-21,1504,33.8,10,13:20:41.562,1
2727,2021-06-21,1504,33.8,1,13:20:47.983,1
2728,2021-06-21,1504,33.75,2,13:20:50.039,2
2729,2021-06-21,1504,33.8,1,13:20:50.329,1
2730,2021-06-21,1504,33.8,5,13:20:54.918,0
2731,2021-06-21,1504,33.75,2,13:20:55.066,2
2732,2021-06-21,1504,33.8,4,13:21:24.774,1
2733,2021-06-21,1504,33.85,10,13:21:31.050,1
2734,2021-06-21,1504,33.8,1,13:21:33.650,2
2735,2021-06-21,1504,33.8,2,13:21:38.804,2
2736,2021-06-21,1504,33.8,3,13:21:38.990,0
2737,2021-06-21,1504,33.85,1,13:21:49.650,1
2738,2021-06-21,1504,33.8,3,13:22:18.048,2
2739,2021-06-21,1504,33.85,1,13:22:20.847,1
2740,2021-06-21,1504,33.75,2,13:22:21.586,2
2741,2021-06-21,1504,33.75,1,13:22:38.504,2
2742,2021-06-21,1504,33.75,12,13:23:02.971,2
2743,2021-06-21,1504,33.8,1,13:23:03.058,1
2744,2021-06-21,1504,33.8,1,13:23:09.642,1
2745,2021-06-21,1504,33.8,1,13:23:15.275,1
2746,2021-06-21,1504,33.8,1,13:23:20.183,1
2747,2021-06-21,1504,33.8,1,13:23:25.486,1
2748,2021-06-21,1504,33.8,5,13:23:27.437,1
2749,2021-06-21,1504,33.8,2,13:23:29.211,1
2750,2021-06-21,1504,33.8,1,13:23:29.665,1
2751,2021-06-21,1504,33.75,1,13:23:32.055,2
2752,2021-06-21,1504,33.8,1,13:23:32.293,1
2753,2021-06-21,1504,33.8,1,13:23:53.244,1
2754,2021-06-21,1504,33.8,2,13:23:56.905,1
2755,2021-06-21,1504,33.8,1,13:23:59.215,1
2756,2021-06-21,1504,33.8,1,13:23:59.729,1
2757,2021-06-21,1504,33.8,1,13:24:00.322,1
2758,2021-06-21,1504,33.75,1,13:24:00.905,2
2759,2021-06-21,1504,33.8,2,13:24:17.448,1
2760,2021-06-21,1504,33.8,1,13:24:18.764,1
2761,2021-06-21,1504,33.75,10,13:24:23.834,2
2762,2021-06-21,1504,33.8,1,13:24:26.645,1
2763,2021-06-21,1504,33.8,1,13:24:27.556,0
2764,2021-06-21,1504,33.75,5,13:24:29.609,2
2765,2021-06-21,1504,33.9,32,13:25:12.191,1
2766,2021-06-21,1504,33.9,34,13:25:17.206,1
2767,2021-06-21,1504,33.75,175,13:25:22.226,1
2768,2021-06-21,1504,33.75,179,13:25:27.237,1
2769,2021-06-21,1504,33.45,307,13:25:32.248,1
2770,2021-06-21,1504,33.45,339,13:25:37.262,1
2771,2021-06-21,1504,33.45,356,13:25:42.275,1
2772,2021-06-21,1504,33.45,356,13:25:47.288,1
2773,2021-06-21,1504,33.45,360,13:25:52.302,1
2774,2021-06-21,1504,33.45,362,13:25:57.316,1
2775,2021-06-21,1504,33.45,363,13:26:02.327,1
2776,2021-06-21,1504,33.45,365,13:26:07.342,1
2777,2021-06-21,1504,33.45,366,13:26:12.355,1
2778,2021-06-21,1504,33.45,370,13:26:17.369,1
2779,2021-06-21,1504,33.45,370,13:26:22.380,1
2780,2021-06-21,1504,33.45,373,13:26:27.394,1
2781,2021-06-21,1504,33.45,373,13:26:32.405,1
2782,2021-06-21,1504,33.45,377,13:26:37.420,1
2783,2021-06-21,1504,33.45,377,13:26:42.435,1
2784,2021-06-21,1504,33.45,377,13:26:47.450,1
2785,2021-06-21,1504,33.45,377,13:26:52.463,1
2786,2021-06-21,1504,33.45,377,13:26:57.477,1
2787,2021-06-21,1504,33.5,380,13:27:02.490,1
2788,2021-06-21,1504,33.5,380,13:27:07.503,1
2789,2021-06-21,1504,33.5,380,13:27:12.517,1
2790,2021-06-21,1504,33.5,380,13:27:22.549,1
2791,2021-06-21,1504,33.5,381,13:27:27.563,1
2792,2021-06-21,1504,33.5,385,13:27:32.576,1
2793,2021-06-21,1504,33.5,386,13:27:37.590,1
2794,2021-06-21,1504,33.5,387,13:27:42.604,1
2795,2021-06-21,1504,33.5,387,13:27:47.618,1
2796,2021-06-21,1504,33.5,387,13:27:52.634,1
2797,2021-06-21,1504,33.5,387,13:27:57.648,1
2798,2021-06-21,1504,33.5,390,13:28:02.662,1
2799,2021-06-21,1504,33.5,395,13:28:07.678,1
2800,2021-06-21,1504,33.5,398,13:28:12.689,1
2801,2021-06-21,1504,33.5,400,13:28:17.705,1
2802,2021-06-21,1504,33.5,401,13:28:22.726,1
2803,2021-06-21,1504,33.5,401,13:28:27.736,1
2804,2021-06-21,1504,33.5,414,13:28:32.749,1
2805,2021-06-21,1504,33.5,419,13:28:37.764,1
2806,2021-06-21,1504,33.5,419,13:28:42.777,1
2807,2021-06-21,1504,33.5,431,13:28:47.791,1
2808,2021-06-21,1504,33.5,431,13:28:52.806,1
2809,2021-06-21,1504,33.5,431,13:28:57.821,1
2810,2021-06-21,1504,33.5,431,13:29:02.838,1
2811,2021-06-21,1504,33.5,431,13:29:07.855,1
2812,2021-06-21,1504,33.5,431,13:29:12.870,1
2813,2021-06-21,1504,33.5,432,13:29:17.884,1
2814,2021-06-21,1504,33.5,432,13:29:27.912,1
2815,2021-06-21,1504,33.5,432,13:29:32.928,1
2816,2021-06-21,1504,33.5,432,13:29:42.977,1
2817,2021-06-21,1504,33.5,433,13:29:48.034,1
2818,2021-06-21,1504,33.5,443,13:29:53.079,1
2819,2021-06-21,1504,33.6,445,13:30:00.000,2
2820,2021-06-21,1504,33.6,33,14:30:00.000,2
